,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,arrival_date,arrival_day_of_week,adr,bookings,canceled,mean_lead_time,mean_week_nights,mean_weekend_nights,mean_adults,mean_children,mean_babies,mean_days_in_waiting_list,mean_required_car_parking_spaces,mean_total_special_requests,meal_BB_proportion,meal_FB_proportion,meal_HB_proportion,meal_SC_proportion,meal_undefined_proportion,meal_nan_proportion,market_Aviation_proportion,market_Complementary_proportion,market_Corporate_proportion,market_Direct_proportion,market_Groups_proportion,market_Offline_TA_TO_proportion,market_Online_TA_proportion,market_Undefined_proportion,market_nan_proportion,deposit_No_Deposit_proportion,deposit_Non_Refund_proportion,deposit_Refundable_proportion,deposit_nan_proportion,customer_Contract_proportion,customer_Group_proportion,customer_Transient_proportion,customer_Transient_Party_proportion,customer_nan_proportion,room_moved_proportion,room_not_moved_proportion,room_nan_proportion,hotel_City_proportion,hotel_Resort_proportion,hotel_nan_proportion,assigned_A_proportion,assigned_B_proportion,assigned_C_proportion,assigned_D_proportion,assigned_E_proportion,assigned_F_proportion,assigned_G_proportion,assigned_H_proportion,assigned_I_proportion,assigned_K_proportion,assigned_L_proportion,assigned_nan_proportion,not_canceled,revenue
11,2015,August,33,12,2015-08-12,Wednesday,90.59323308270676,133,50,108.02255639097744,2.6165413533834587,0.24812030075187969,1.894736842105263,0.06015037593984962,0.007518796992481203,0.0,0.03759398496240601,0.48120300751879697,0.924812030075188,0.0,0.06766917293233082,0.007518796992481203,0.0,0.0,0.0,0.015037593984962405,0.03007518796992481,0.08270676691729323,0.5112781954887218,0.08270676691729323,0.2781954887218045,0.0,0.0,0.7669172932330827,0.23308270676691728,0.0,0.0,0.06766917293233082,0.007518796992481203,0.3458646616541353,0.5789473684210527,0.0,0.11278195488721804,0.8872180451127819,0.0,0.7894736842105263,0.21052631578947367,0.0,0.7293233082706767,0.045112781954887216,0.0,0.15037593984962405,0.03007518796992481,0.022556390977443608,0.022556390977443608,0.0,0.0,0.0,0.0,0.0,83,12048.9
12,2015,August,33,13,2015-08-13,Thursday,109.52757009345795,107,54,135.02803738317758,2.6542056074766354,0.4766355140186916,2.0186915887850465,0.03773584905660377,0.018691588785046728,0.0,0.056074766355140186,0.6074766355140186,0.9345794392523364,0.0,0.056074766355140186,0.009345794392523364,0.0,0.0,0.0,0.0,0.028037383177570093,0.14953271028037382,0.37383177570093457,0.08411214953271028,0.3644859813084112,0.0,0.0,0.8130841121495327,0.18691588785046728,0.0,0.0,0.308411214953271,0.0,0.4485981308411215,0.24299065420560748,0.0,0.1588785046728972,0.8411214953271028,0.0,0.6542056074766355,0.34579439252336447,0.0,0.6822429906542056,0.04672897196261682,0.009345794392523364,0.102803738317757,0.08411214953271028,0.04672897196261682,0.018691588785046728,0.0,0.0,0.009345794392523364,0.0,0.0,53,11719.45
13,2015,August,33,14,2015-08-14,Friday,106.32279635258358,329,210,101.54711246200608,2.115501519756839,0.2613981762917933,1.9696048632218845,0.03343465045592705,0.0,0.0,0.030395136778115502,0.1519756838905775,0.20972644376899696,0.00303951367781155,0.7811550151975684,0.0060790273556231,0.0,0.0,0.0,0.0060790273556231,0.0,0.0425531914893617,0.0790273556231003,0.756838905775076,0.11550151975683891,0.0,0.0,0.7112462006079028,0.2887537993920973,0.0,0.0,0.00911854103343465,0.0,0.22188449848024316,0.7689969604863222,0.0,0.11854103343465046,0.8814589665653495,0.0,0.878419452887538,0.12158054711246201,0.0,0.8024316109422492,0.0121580547112462,0.00911854103343465,0.1276595744680851,0.02127659574468085,0.015197568389057751,0.00911854103343465,0.00303951367781155,0.0,0.0,0.0,0.0,119,34980.2
14,2015,August,33,15,2015-08-15,Saturday,107.26752631578948,190,89,107.9,2.610526315789474,1.9421052631578948,1.9842105263157894,0.10526315789473684,0.005263157894736842,0.0,0.05789473684210526,0.3526315789473684,0.6157894736842106,0.02631578947368421,0.3473684210526316,0.010526315789473684,0.0,0.0,0.0,0.0,0.005263157894736842,0.12105263157894737,0.33157894736842103,0.3631578947368421,0.17894736842105263,0.0,0.0,1.0,0.0,0.0,0.0,0.05789473684210526,0.0,0.34210526315789475,0.6,0.0,0.1736842105263158,0.8263157894736842,0.0,0.6526315789473685,0.3473684210526316,0.0,0.6368421052631579,0.031578947368421054,0.03684210526315789,0.14210526315789473,0.08421052631578947,0.042105263157894736,0.021052631578947368,0.005263157894736842,0.0,0.0,0.0,0.0,101,20380.83
15,2015,August,34,16,2015-08-16,Sunday,141.59357142857144,98,24,54.52040816326531,2.6122448979591835,1.9183673469387754,1.8571428571428572,0.17346938775510204,0.02040816326530612,0.0,0.09183673469387756,0.7040816326530612,0.8571428571428571,0.01020408163265306,0.11224489795918367,0.02040816326530612,0.0,0.0,0.0,0.0,0.05102040816326531,0.24489795918367346,0.12244897959183673,0.1326530612244898,0.4489795918367347,0.0,0.0,1.0,0.0,0.0,0.0,0.07142857142857142,0.02040816326530612,0.7653061224489796,0.14285714285714285,0.0,0.14285714285714285,0.8571428571428571,0.0,0.29591836734693877,0.7040816326530612,0.0,0.5102040816326531,0.02040816326530612,0.030612244897959183,0.21428571428571427,0.14285714285714285,0.05102040816326531,0.02040816326530612,0.01020408163265306,0.0,0.0,0.0,0.0,74,13876.17
16,2015,August,34,17,2015-08-17,Monday,101.33313829787235,188,80,124.99468085106383,2.4574468085106385,1.2553191489361701,1.925531914893617,0.10106382978723404,0.015957446808510637,0.0,0.0425531914893617,0.574468085106383,0.8563829787234043,0.010638297872340425,0.12234042553191489,0.010638297872340425,0.0,0.0,0.0,0.0,0.047872340425531915,0.11702127659574468,0.43617021276595747,0.09042553191489362,0.30851063829787234,0.0,0.0,0.7287234042553191,0.2712765957446808,0.0,0.0,0.19148936170212766,0.0,0.42021276595744683,0.3882978723404255,0.0,0.11702127659574468,0.8829787234042553,0.0,0.6968085106382979,0.30319148936170215,0.0,0.7553191489361702,0.015957446808510637,0.015957446808510637,0.12234042553191489,0.03723404255319149,0.026595744680851064,0.02127659574468085,0.005319148936170213,0.0,0.0,0.0,0.0,108,19050.63
17,2015,August,34,18,2015-08-18,Tuesday,120.56978723404255,94,26,27.680851063829788,3.24468085106383,0.35106382978723405,1.872340425531915,0.24468085106382978,0.010638297872340425,0.0,0.02127659574468085,0.7127659574468085,0.7872340425531915,0.02127659574468085,0.09574468085106383,0.09574468085106383,0.0,0.0,0.0,0.0,0.11702127659574468,0.32978723404255317,0.010638297872340425,0.13829787234042554,0.40425531914893614,0.0,0.0,0.9468085106382979,0.05319148936170213,0.0,0.0,0.1276595744680851,0.0,0.8085106382978723,0.06382978723404255,0.0,0.13829787234042554,0.8617021276595744,0.0,0.6808510638297872,0.3191489361702128,0.0,0.5106382978723404,0.031914893617021274,0.05319148936170213,0.2765957446808511,0.09574468085106383,0.031914893617021274,0.0,0.0,0.0,0.0,0.0,0.0,68,11333.56
18,2015,August,34,19,2015-08-19,Wednesday,118.19772727272728,66,8,34.515151515151516,3.3484848484848486,0.6515151515151515,1.9545454545454546,0.12121212121212122,0.015151515151515152,0.0,0.06060606060606061,0.8787878787878788,0.7727272727272727,0.0,0.15151515151515152,0.07575757575757576,0.0,0.0,0.0,0.030303030303030304,0.045454545454545456,0.19696969696969696,0.0,0.045454545454545456,0.6818181818181818,0.0,0.0,1.0,0.0,0.0,0.0,0.22727272727272727,0.015151515151515152,0.7272727272727273,0.030303030303030304,0.0,0.25757575757575757,0.7424242424242424,0.0,0.5909090909090909,0.4090909090909091,0.0,0.5303030303030303,0.030303030303030304,0.015151515151515152,0.2727272727272727,0.10606060606060606,0.030303030303030304,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,58,7801.05
19,2015,August,34,20,2015-08-20,Thursday,95.4699090909091,110,50,142.04545454545453,2.790909090909091,0.5636363636363636,1.9727272727272727,0.08181818181818182,0.00909090909090909,0.0,0.03636363636363636,0.7272727272727273,0.8727272727272727,0.0,0.1,0.02727272727272727,0.0,0.0,0.0,0.01818181818181818,0.0,0.15454545454545454,0.36363636363636365,0.12727272727272726,0.33636363636363636,0.0,0.0,0.8181818181818182,0.18181818181818182,0.0,0.0,0.3,0.0,0.4818181818181818,0.21818181818181817,0.0,0.15454545454545454,0.8454545454545455,0.0,0.6909090909090909,0.3090909090909091,0.0,0.7090909090909091,0.00909090909090909,0.00909090909090909,0.14545454545454545,0.08181818181818182,0.02727272727272727,0.00909090909090909,0.00909090909090909,0.0,0.0,0.0,0.0,60,10501.69
20,2015,August,34,21,2015-08-21,Friday,131.9688,75,13,42.693333333333335,3.0,1.28,1.9733333333333334,0.2,0.013333333333333334,0.0,0.09333333333333334,1.0533333333333332,0.8133333333333334,0.02666666666666667,0.13333333333333333,0.02666666666666667,0.0,0.0,0.0,0.013333333333333334,0.0,0.21333333333333335,0.04,0.05333333333333334,0.68,0.0,0.0,1.0,0.0,0.0,0.0,0.18666666666666668,0.0,0.6533333333333333,0.16,0.0,0.09333333333333334,0.9066666666666666,0.0,0.5466666666666666,0.4533333333333333,0.0,0.64,0.0,0.0,0.18666666666666668,0.04,0.12,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,62,9897.66
21,2015,August,34,22,2015-08-22,Saturday,116.50798561151079,139,59,103.64028776978417,2.633093525179856,1.8345323741007193,2.0071942446043165,0.1510791366906475,0.007194244604316547,0.0,0.08633093525179857,0.5323741007194245,0.43884892086330934,0.014388489208633094,0.5323741007194245,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.16546762589928057,0.2158273381294964,0.3597122302158273,0.2589928057553957,0.0,0.0,0.9280575539568345,0.07194244604316546,0.0,0.0,0.05755395683453238,0.0,0.43884892086330934,0.5035971223021583,0.0,0.1510791366906475,0.8489208633093526,0.0,0.5899280575539568,0.41007194244604317,0.0,0.6762589928057554,0.0,0.03597122302158273,0.17266187050359713,0.06474820143884892,0.014388489208633094,0.02877697841726619,0.007194244604316547,0.0,0.0,0.0,0.0,80,16194.61
22,2015,August,35,23,2015-08-23,Sunday,134.81417721518986,79,17,49.74683544303797,3.088607594936709,2.088607594936709,1.860759493670886,0.3037974683544304,0.02531645569620253,0.0,0.10126582278481013,1.1518987341772151,0.759493670886076,0.012658227848101266,0.21518987341772153,0.012658227848101266,0.0,0.0,0.0,0.05063291139240506,0.0,0.3037974683544304,0.0,0.06329113924050633,0.5822784810126582,0.0,0.0,1.0,0.0,0.0,0.0,0.13924050632911392,0.0,0.8607594936708861,0.0,0.0,0.20253164556962025,0.7974683544303798,0.0,0.34177215189873417,0.6582278481012658,0.0,0.5316455696202531,0.0379746835443038,0.06329113924050633,0.16455696202531644,0.11392405063291139,0.05063291139240506,0.012658227848101266,0.02531645569620253,0.0,0.0,0.0,0.0,62,10650.319999999998
23,2015,August,35,24,2015-08-24,Monday,100.00424836601307,153,69,134.4640522875817,1.9019607843137254,1.0980392156862746,1.9607843137254901,0.09803921568627451,0.026143790849673203,0.0,0.0392156862745098,0.45751633986928103,0.9019607843137255,0.0196078431372549,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.1437908496732026,0.5359477124183006,0.06535947712418301,0.24183006535947713,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.19607843137254902,0.0,0.37254901960784315,0.43137254901960786,0.0,0.12418300653594772,0.8758169934640523,0.0,0.6797385620915033,0.3202614379084967,0.0,0.6666666666666666,0.032679738562091505,0.026143790849673203,0.1503267973856209,0.058823529411764705,0.0457516339869281,0.013071895424836602,0.006535947712418301,0.0,0.0,0.0,0.0,84,15300.65
24,2015,August,35,25,2015-08-25,Tuesday,89.82166666666667,126,59,110.57142857142857,3.9285714285714284,0.2222222222222222,1.8888888888888888,0.10317460317460317,0.015873015873015872,0.0,0.03968253968253968,0.3492063492063492,0.8809523809523809,0.0,0.10317460317460317,0.015873015873015872,0.0,0.0,0.0,0.015873015873015872,0.0,0.06349206349206349,0.5873015873015873,0.0873015873015873,0.24603174603174602,0.0,0.0,1.0,0.0,0.0,0.0,0.0873015873015873,0.0,0.3333333333333333,0.5793650793650794,0.0,0.1746031746031746,0.8253968253968254,0.0,0.7380952380952381,0.2619047619047619,0.0,0.6746031746031746,0.0,0.0,0.1746031746031746,0.06349206349206349,0.06349206349206349,0.015873015873015872,0.007936507936507936,0.0,0.0,0.0,0.0,67,11317.53
25,2015,August,35,26,2015-08-26,Wednesday,81.19737704918033,122,49,113.80327868852459,2.3852459016393444,0.12295081967213115,1.8770491803278688,0.09016393442622951,0.00819672131147541,0.0,0.02459016393442623,0.4262295081967213,0.9590163934426229,0.0,0.02459016393442623,0.01639344262295082,0.0,0.0,0.0,0.01639344262295082,0.05737704918032787,0.07377049180327869,0.5327868852459017,0.08196721311475409,0.23770491803278687,0.0,0.0,0.7459016393442623,0.2540983606557377,0.0,0.0,0.08196721311475409,0.0,0.3770491803278688,0.5409836065573771,0.0,0.21311475409836064,0.7868852459016393,0.0,0.7622950819672131,0.23770491803278687,0.0,0.6639344262295082,0.040983606557377046,0.01639344262295082,0.13934426229508196,0.09016393442622951,0.00819672131147541,0.03278688524590164,0.0,0.00819672131147541,0.0,0.0,0.0,73,9906.08
26,2015,August,35,27,2015-08-27,Thursday,93.229,100,61,161.3,2.89,0.69,1.96,0.11,0.05,0.0,0.07,0.59,0.91,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.4,0.15,0.36,0.0,0.0,0.8,0.2,0.0,0.0,0.33,0.0,0.47,0.2,0.0,0.12,0.88,0.0,0.59,0.41,0.0,0.71,0.05,0.01,0.11,0.05,0.04,0.01,0.01,0.01,0.0,0.0,0.0,39,9322.9
27,2015,August,35,28,2015-08-28,Friday,120.58809523809524,84,25,47.44047619047619,2.6904761904761907,1.0357142857142858,1.9523809523809523,0.2261904761904762,0.03571428571428571,0.0,0.10714285714285714,1.0714285714285714,0.8690476190476191,0.023809523809523808,0.09523809523809523,0.011904761904761904,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.35714285714285715,0.0,0.13095238095238096,0.4642857142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.15476190476190477,0.0,0.7738095238095238,0.07142857142857142,0.0,0.16666666666666666,0.8333333333333334,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5119047619047619,0.047619047619047616,0.05952380952380952,0.20238095238095238,0.05952380952380952,0.05952380952380952,0.03571428571428571,0.023809523809523808,0.0,0.0,0.0,0.0,59,10129.4
28,2015,August,35,29,2015-08-29,Saturday,111.86330275229358,109,20,66.86238532110092,2.293577981651376,1.724770642201835,1.9541284403669725,0.11926605504587157,0.01834862385321101,0.0,0.11926605504587157,0.7155963302752294,0.5688073394495413,0.009174311926605505,0.41284403669724773,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.22935779816513763,0.0,0.3853211009174312,0.3853211009174312,0.0,0.0,1.0,0.0,0.0,0.0,0.1651376146788991,0.0,0.5596330275229358,0.27522935779816515,0.0,0.25688073394495414,0.7431192660550459,0.0,0.5137614678899083,0.48623853211009177,0.0,0.4954128440366973,0.0,0.05504587155963303,0.27522935779816515,0.10091743119266056,0.03669724770642202,0.027522935779816515,0.009174311926605505,0.0,0.0,0.0,0.0,89,12193.1
29,2015,August,36,30,2015-08-30,Sunday,105.02455445544554,101,52,67.68316831683168,1.7524752475247525,1.9108910891089108,1.9405940594059405,0.04950495049504951,0.019801980198019802,0.0,0.1485148514851485,0.6039603960396039,0.49504950495049505,0.0,0.504950495049505,0.0,0.0,0.0,0.0,0.0,0.0,0.19801980198019803,0.43564356435643564,0.06930693069306931,0.297029702970297,0.0,0.0,0.6039603960396039,0.39603960396039606,0.0,0.0,0.0594059405940594,0.009900990099009901,0.8712871287128713,0.0594059405940594,0.0,0.06930693069306931,0.9306930693069307,0.0,0.5544554455445545,0.44554455445544555,0.0,0.693069306930693,0.0,0.0,0.16831683168316833,0.07920792079207921,0.039603960396039604,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,49,10607.48
30,2015,August,36,31,2015-08-31,Monday,89.87147826086957,115,36,103.01739130434783,2.5478260869565217,1.1652173913043478,1.8434782608695652,0.05217391304347826,0.008695652173913044,0.0,0.034782608695652174,0.5217391304347826,0.7217391304347827,0.0,0.26956521739130435,0.008695652173913044,0.0,0.0,0.0,0.0,0.02608695652173913,0.1391304347826087,0.4,0.0782608695652174,0.3565217391304348,0.0,0.0,0.8260869565217391,0.17391304347826086,0.0,0.0,0.28695652173913044,0.017391304347826087,0.48695652173913045,0.20869565217391303,0.0,0.08695652173913043,0.9130434782608695,0.0,0.6956521739130435,0.30434782608695654,0.0,0.7217391304347827,0.0,0.017391304347826087,0.14782608695652175,0.05217391304347826,0.034782608695652174,0.017391304347826087,0.008695652173913044,0.0,0.0,0.0,0.0,79,10335.22
31,2015,December,49,1,2015-12-01,Tuesday,53.73701754385965,57,12,23.035087719298247,2.1228070175438596,0.14035087719298245,1.3333333333333333,0.0,0.0,0.0,0.15789473684210525,0.43859649122807015,0.9649122807017544,0.0,0.017543859649122806,0.017543859649122806,0.0,0.0,0.0,0.03508771929824561,0.22807017543859648,0.2982456140350877,0.05263157894736842,0.07017543859649122,0.3157894736842105,0.0,0.0,1.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.631578947368421,0.3508771929824561,0.0,0.22807017543859648,0.7719298245614035,0.0,0.47368421052631576,0.5263157894736842,0.0,0.7017543859649122,0.0,0.0,0.17543859649122806,0.08771929824561403,0.017543859649122806,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,45,3063.01
